2025-08-27T13:08:31-06:00 [INFO] sfc_api_production | Fetching minute data at 13:08:31 for 27-Aug-2025 13:07
2025-08-28T22:00:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=58": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:00:05-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=58 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=58": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=0s
2025-08-28T22:00:05-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=58": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:00:11-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=58 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=58": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=9.7683ms
2025-08-28T22:00:11-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=58": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:01:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=82.5756ms
2025-08-28T22:01:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:01:06-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=183.8µs
2025-08-28T22:01:06-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:01:12-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=9.8769ms
2025-08-28T22:01:12-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=21&minute=59": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:02:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.612ms
2025-08-28T22:02:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:02:05-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=122.9µs
2025-08-28T22:02:05-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:02:10-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.265ms
2025-08-28T22:02:10-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=00": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:03:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=9.481ms
2025-08-28T22:03:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:03:06-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=6.9172ms
2025-08-28T22:03:06-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:03:12-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=7.8985ms
2025-08-28T22:03:12-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=01": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:04:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.0024ms
2025-08-28T22:04:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:04:06-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=6.2267ms
2025-08-28T22:04:06-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:04:12-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.9181ms
2025-08-28T22:04:12-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=02": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:05:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.8135ms
2025-08-28T22:05:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:05:06-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=0s
2025-08-28T22:05:06-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:05:10-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=24.6395ms
2025-08-28T22:05:10-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=03": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:06:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=8.2771ms
2025-08-28T22:06:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:06:05-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=253.7µs
2025-08-28T22:06:05-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:06:10-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.0331ms
2025-08-28T22:06:10-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=04": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:07:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=9.6867ms
2025-08-28T22:07:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:07:05-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=0s
2025-08-28T22:07:05-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:07:09-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.3058ms
2025-08-28T22:07:09-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=05": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:08:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=9.5925ms
2025-08-28T22:08:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:08:04-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=0s
2025-08-28T22:08:04-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:08:09-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=11.7748ms
2025-08-28T22:08:09-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=06": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:09:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=9.8549ms
2025-08-28T22:09:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:09:05-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=361.6µs
2025-08-28T22:09:05-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:09:10-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=10.0627ms
2025-08-28T22:09:10-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=07": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
2025-08-28T22:10:02-06:00 [INFO] sfc_api_production | HTTP GET error url=https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=08 err=Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=08": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host duration=9.7241ms
2025-08-28T22:10:02-06:00 [INFO] sfc_api_production | Attempt failed: API request failed: request failed: Get "https://emdii-webtool.foxconn-na.com/api/getPPIDRecords?date=28-Aug-2025&hour=22&minute=08": dial tcp: lookup emdii-webtool.foxconn-na.com: no such host
